,premise,hypothesis,gold_label,type,infersent_embedding,predicted_label
1230.0,"Sam believes that if he compensates for this loss, he'll never compensate for a loss again.",He has compensated for a loss before.,N,type2_again,"[ 0.00746889  0.00920621 -0.03356861 ...  0.05624809 -0.02633125
 -0.0138564 ]",E
1231.0,"It's not the case that if the director produces this action movie, he'll never produce an action movie again.",The director has produced an action movie before.,N,type2_again,"[ 0.00746889 -0.00084346 -0.02536478 ...  0.01269238  0.01788184
 -0.00996777]",E
1233.0,"If Kimberley features this product at the exhibition, she'll never feature a product at the exhibition again.",Kimberley has featured a product at the exhibition before.,N,type2_again,"[ 0.00746889 -0.03935728 -0.01297005 ...  0.00322317 -0.02199576
  0.01166189]",E
1240.0,"Sam believes that if Martin ruins this moment with his father, he'll never ruin a moment with his father again.",Martin has ruined a moment with his father before.,N,type2_again,"[ 0.00746889  0.1680904  -0.00419074 ...  0.04903099 -0.00549079
 -0.0138564 ]",E
1241.0,"Is it true that if Nadia provides this support to her family, she'll never provide a support to her family again?",Nadia has provided a support to her family before.,N,type2_again,"[ 0.00746889  0.01478766  0.06265623 ...  0.00804433  0.01046336
 -0.0138564 ]",E
1242.0,"If they grow this plant at home, they'll never grow a plant at home again.",They have grown a plant at home before.,N,type2_again,"[ 0.00746889 -0.03935728 -0.00809371 ...  0.00870715 -0.00011091
 -0.01064452]",E
1245.0,"Sam believes that if the women insert this PDF into PowerPoint, they'll never insert a PDF into PowerPoint again.",The women have inserted a PDF into PowerPoint before.,N,type2_again,"[ 0.00746889 -0.01138695 -0.01830841 ... -0.03126695 -0.01555563
 -0.0138564 ]",E
1246.0,"Sam believes that if John sends this message to his dad, he'll never send a message to his dad again.",John has sent a message before.,N,type2_again,"[ 0.00746889  0.17532492  0.00403718 ...  0.00718946  0.04265768
 -0.0138564 ]",E
1249.0,"It's not the case that if Michelle makes this important decision, she'll never make an important decision again.",Michelle has made an important decision before.,N,type2_again,"[ 0.00746889 -0.04271238  0.00791946 ...  0.01923902 -0.02437153
  0.02373587]",E
1260.0,"Sam believes that if Amy moves in with this partner, she'll never move in with a partner again.",Amy has moved in with a partner before.,N,type2_again,"[ 0.00746889 -0.01138695  0.10539862 ...  0.00970873 -0.03402399
 -0.0138564 ]",E
1272.0,"It's not the case that if Tammy pays this loan, she'll never pay a loan again.",Tammy has paid a loan before.,N,type2_again,"[ 0.00746889 -0.04150339 -0.03249316 ...  0.0233779  -0.030842
 -0.0138564 ]",E
1273.0,"Is it true that if the professor refers to this guide, she'll never refer to a guide again?",The professor has referred to a guide before.,N,type2_again,"[ 0.00746889  0.01478766  0.09253763 ...  0.0713152  -0.01166576
 -0.0138564 ]",E
1275.0,"If the director produces this action movie, he'll never produce an action movie again.",The director has produced an action movie before.,N,type2_again,"[ 0.00746889  0.00351187 -0.02314539 ...  0.01269238  0.01788184
 -0.00996777]",E
1278.0,"It's not the case that if they augment this aspect of reality, they'll never augment an aspect of reality the same way again.",They have augmented an aspect of reality the same way before.,N,type2_again,"[ 0.00746889  0.02202566 -0.00342525 ...  0.00604634  0.0047901
 -0.00791882]",E
1280.0,"It's not the case that if she starts this new hobby at home, she'll never start a new hobby at home again.",She has started a new hobby at home before.,N,type2_again,"[ 0.00746889 -0.04768518  0.08230516 ...  0.03451223 -0.00011091
 -0.0138564 ]",E
1294.0,"Sam believes that if the actor walks this dog, he'll never walk a dog again.",The actor has walked a dog before.,N,type2_again,"[ 0.00746889 -0.00374096  0.07798148 ...  0.03243553 -0.01651463
 -0.00129401]",E
1296.0,"Is it true that if he submits this application, he'll never submit an application again?",He has submited an application before.,N,type2_again,"[ 0.00746889  0.01478766  0.02246533 ...  0.0615957   0.02261097
 -0.0138564 ]",E
1299.0,"Sam believes that if Jennifer refutes this argument, she'll never refute an argument again.",Jennifer has refuted an argument before.,N,type2_again,"[ 0.00746889 -0.00518059 -0.03356861 ...  0.02880837  0.01383301
 -0.0138564 ]",E
1300.0,"Is it true that if Sarah manages to keep this secret, she'll never manage to keep a secret again?",Sarah has managed to keep a secret before.,N,type2_again,"[ 0.00746889  0.01478766 -0.01283078 ...  0.02337251 -0.02118179
 -0.0138564 ]",E
1301.0,"Is it true that if the queen teaches this dance class, she'll never teach a dance class again?",The queen has taught a dance class before.,N,type2_again,"[ 0.00746889  0.01478766  0.16542892 ...  0.01751574 -0.03591709
 -0.0138564 ]",E
1302.0,"If he portrays this violent character in his novels, he'll never portray a violent character in his novels again.",He has portrayed a violent character in his novels before.,N,type2_again,"[ 7.4688918e-03  3.1223036e-02  9.9716801e-03 ...  7.7128455e-02
 -5.6730536e-05 -1.3856395e-02]",E
1305.0,"Is it true that if the man interprets this dream, he'll never interpret a dream again?",The man has interpreted a dream before.,N,type2_again,"[ 0.00746889  0.1459077  -0.02208968 ...  0.02350114  0.00823735
 -0.0066574 ]",E
1308.0,"Is it true that if Nadia operates this machine at work, she'll never operate a machine at work again?",Nadia has operated a machine at work before.,N,type2_again,"[ 0.00746889  0.01478766  0.02317765 ...  0.01444633 -0.02622667
 -0.0138564 ]",E
1309.0,"If Alice divulges this secret, she'll never divulge a secret again.",Alice has divulged a secret before.,N,type2_again,"[ 0.00746889 -0.03935728 -0.02305693 ...  0.03939194 -0.02243031
 -0.00776197]",E
1320.0,"Is it true that if the girl cooks this chicken, she'll never cook a chicken again?",The girl has cooked a chicken before.,N,type2_again,"[ 0.00746889  0.01478766 -0.00669706 ...  0.03939194 -0.030842
 -0.0138564 ]",E
1322.0,"If Alice swaps this treasured belonging, she'll swap a treasure belonging again.",Alice has swaped a treasured belonging before.,N,type2_again,"[ 0.00746889 -0.03935728  0.15635611 ...  0.0317046  -0.03212229
 -0.00647824]",E
1325.0,"Is it true that if the policeman travels with this sports car, he'll never travel with a sports car again?",The policeman has traveled with a sports car before.,N,type2_again,"[ 0.00746889  0.01478766  0.01102466 ...  0.03095332 -0.03848152
 -0.00971693]",E
1327.0,"If Nadia operates this machine at work, she'll never operate a machine at work again.",Nadia has operated a machine at work before.,N,type2_again,"[ 0.00746889 -0.03935728  0.02689315 ...  0.01444633 -0.02622667
 -0.0138564 ]",E
1332.0,"Sam believes that if Curtis spoils this surprise birthday, he'll never spoil a surprise birthday again.",Curtis has spoiled a surprise party before.,N,type2_again,"[ 0.00746889  0.00886547  0.05353425 ...  0.01572856 -0.00656223
 -0.0138564 ]",E
1335.0,"If the doctor brings this gift to his mom, she'll never bring a gift to his mom again.",The doctor has brought a gift to his mom before.,N,type2_again,"[ 0.00746889  0.03616331  0.00117833 ...  0.034013    0.01101175
 -0.0138564 ]",E
1336.0,"It's not the case that if the professor plays with this child at the daycare, she'll never play with a child at the daycare again.",The professor has played with a child at the daycare before.,N,type2_again,"[ 0.00746889 -0.04738661  0.00624016 ...  0.07484803 -0.02199576
 -0.0138564 ]",E
1339.0,"It's not the case that if Sarah manages to keep this secret, she'll never manage to keep a secret again.",Sarah has managed to keep a secret before.,N,type2_again,"[ 0.00746889 -0.04491306 -0.02109583 ...  0.02337251 -0.02118179
 -0.0138564 ]",E
1347.0,"Is it true that if the professor sees this movie by Ford Coppola, she'll never see a movie by  Ford Coppola again?",The professor has seen a movie by Ford Copolla before.,N,type2_again,"[ 0.00746889  0.01478766 -0.00660288 ...  0.07946755  0.03235529
  0.00391089]",E
1351.0,"Is it true that if Nadia opposes this decision by the president, she'll never oppose a decision by the president again?",Nadia has opposed a decision by the president before.,N,type2_again,"[ 0.00746889  0.01478766 -0.01525103 ...  0.07758082  0.02358797
  0.00781864]",E
1358.0,"If Martin ruins this moment with his father, he'll never ruin a moment with his father again.",Martin has ruined a moment with his father before.,N,type2_again,"[ 0.00746889  0.17092705 -0.0076682  ...  0.04903099 -0.00549079
 -0.0138564 ]",E
1361.0,"It's not the case that if the professor expands this business, he'll never expand a business again.",The professor has expanded a business before.,N,type2_again,"[ 0.00746889  0.00355964 -0.01987109 ...  0.07463122 -0.01523075
 -0.0138564 ]",E
1373.0,"Sam believes that if the senator envisions this future with the party, he'll never envision a future with the party again.",The senator has envisioned a future with the party before.,N,type2_again,"[ 0.00746889  0.0026211  -0.01105666 ...  0.02578433 -0.00443316
 -0.0138564 ]",E
1375.0,"It's not the case that if the policeman travels with this sports car, he'll never travel with a sports car again.",The policeman has traveled with a sports car before.,N,type2_again,"[ 0.00746889  0.0020953   0.00755987 ...  0.03095332 -0.03848152
 -0.00971693]",E
1379.0,"If Melissa revitalizes this dead community, she'll never revitalizes a dead community again.",Melissa has revitalized a dead community before.,N,type2_again,"[ 0.00746889 -0.03775258 -0.0099697  ...  0.03410887 -0.019581
 -0.0138564 ]",E
1380.0,"Sam believes that if Nadia quantifies the magnitude of this earthquake, she'll never quantify the magnitude of an earthquake again.",Nadia has quantified the magnitude of an earthquake before.,N,type2_again,"[ 0.00746889 -0.01138695 -0.0220203  ...  0.0131994   0.01502708
 -0.0138564 ]",E
1387.0,"If they augment this aspect of reality, they'll never augment an aspect of reality the same way again.",They have augmented an aspect of reality the same way before.,N,type2_again,"[ 0.00746889  0.02379862 -0.00411632 ...  0.00604634  0.0047901
 -0.00791882]",E
1388.0,"If the policeman travels with this sports car, he'll never travel with a sports car again.",The policeman has traveled with a sports car before.,N,type2_again,"[ 0.00746889  0.00576036  0.01559623 ...  0.03095332 -0.03848152
 -0.00971693]",E
1398.0,"Is it true that if the women insert this PDF into PowerPoint, they'll never insert a PDF into PowerPoint again?",The women have inserted a PDF into PowerPoint before.,N,type2_again,"[ 0.00746889  0.01478766 -0.02354381 ... -0.03126695 -0.01555563
 -0.0138564 ]",E
1399.0,"Is it true that if Martin ruins this moment with his father, he'll never ruin a moment with his father again?",Martin has ruined a moment with his father before.,N,type2_again,"[ 0.00746889  0.16560243 -0.00827498 ...  0.04903099 -0.00549079
 -0.0138564 ]",E
1402.0,"It's not the case that if Nadia illuminates this house's entrance, she'll never illuminate a house's entrance again.",Nadia has illuminated a house's entrance before.,N,type2_again,"[ 0.00746889 -0.04551527  0.02758209 ...  0.02108497 -0.00321254
  0.01035072]",E
1406.0,"It's not the case that if the woman sorts out this problem, she'll never sort out a problem again.",The woman has sorted out a problem before.,N,type2_again,"[ 0.00746889 -0.0439245  -0.0304304  ...  0.01622192 -0.02720181
 -0.0138564 ]",E
1409.0,"It's not the case that if the officer patrols this neighborhood, she'll never patrol a neighborhood again.",The officer has patrolled a neighborhood before.,N,type2_again,"[ 0.00746889 -0.0372199  -0.00604032 ...  0.0356014   0.02987252
 -0.00830965]",E
1413.0,"Sam believes that if Nadia provides this support to her family, she'll never provide a support to her family again.",Nadia has provided a support to her family before.,N,type2_again,"[ 0.00746889 -0.01138695  0.07542004 ...  0.00804433  0.01046336
 -0.0138564 ]",E
1421.0,"It's not the case that if Alice divulges this secret, she'll never divulge a secret again.",Alice has divulged a secret before.,N,type2_again,"[ 0.00746889 -0.04449268 -0.02755192 ...  0.03939194 -0.02243031
 -0.00776197]",E
1423.0,"Is it true that if the professor plays with this child at the daycare, she'll never play with a child at the daycare again?",The professor has played with a child at the daycare before.,N,type2_again,"[ 0.00746889  0.01478766  0.01123723 ...  0.07484803 -0.02199576
 -0.0138564 ]",E
1426.0,"If John sends this message to his dad, he'll never send a message to his dad again.",John has sent a message before.,N,type2_again,"[ 0.00746889  0.17882682  0.00245666 ...  0.00718946  0.04265768
 -0.0138564 ]",E
1429.0,"Is it true that if he portrays this violent character in his novels, he'll never portray a violent character in his novels again?",He has portrayed a violent character in his novels before.,N,type2_again,"[ 7.4688918e-03  2.8032588e-02  7.5052376e-03 ...  7.7128455e-02
 -5.6730536e-05 -1.3856395e-02]",E
1430.0,"It's not the case that if Bruce depends on this friend of Joey, he'll never depend on a friend of Joey again.",Bruce has depended on a friend of Joey before.,N,type2_again,"[ 0.00746889  0.00556314  0.04065862 ...  0.03109179  0.00619802
 -0.0138564 ]",E
1437.0,"Sam believes that if Jennifer recommends this place to her brother, she'll never recommend a place to her brother again.",Jennifer has recommended a place to her brother before.,N,type2_again,"[ 0.00746889  0.13002528  0.00723953 ...  0.03375192  0.00779163
 -0.0138564 ]",E
1457.0,"Is it true that if Curtis spoils this surprise birthday, he'll never spoil a surprise birthday again?",Curtis has spoiled a surprise party before.,N,type2_again,"[ 0.00746889  0.01478766  0.04552514 ...  0.01572856 -0.00656223
 -0.0138564 ]",E
1458.0,"Sam believes that if the policeman places this order for his daughter, he'll never place an order for his daughter again.",The policeman has placed an order for his daughter before.,N,type2_again,"[ 0.00746889  0.0250267   0.00135722 ...  0.03307276  0.01351634
 -0.00498082]",E
1459.0,"Sam believes that if they augment this aspect of reality, they'll never augment an aspect of reality the same way again.",They have augmented an aspect of reality the same way before.,N,type2_again,"[ 0.00746889  0.02248484 -0.00365465 ...  0.00604634  0.0047901
 -0.00791882]",E
1465.0,"Is it true that if the man debates this topic with the politician, he'll never debate a topic with the politician again?",The man has debated a topic with the politician before.,N,type2_again,"[ 0.00746889  0.1459077  -0.00478703 ...  0.03548142 -0.00495085
 -0.00974599]",E
1466.0,"It's not the case that if the senator envisions this future with the party, he'll never envision a future with the party again.",The senator has envisioned a future with the party before.,N,type2_again,"[ 0.00746889  0.00169669 -0.01675889 ...  0.02578433 -0.00443316
 -0.0138564 ]",E
1478.0,"If the policeman places this order for his daughter, he'll never place an order for his daughter again.",The policeman has placed an order for his daughter before.,N,type2_again,"[ 0.00746889  0.02817939  0.00107893 ...  0.03307276  0.01351634
 -0.00498082]",E
1479.0,"Sam believes that if the guy travels to this northern country, he'll never travel to a northern country again.",The guy has traveled to a northern country before.,N,type2_again,"[ 0.00746889  0.12408876  0.02588553 ...  0.05317515  0.00678213
 -0.00547627]",E
1503.0,"Sam believes that if Martin listens to this pop song, he'll never listen to a pop song again.",Martin has listened to a pop song before.,N,type2_again,"[ 0.00746889 -0.00205593  0.09591073 ...  0.0202318  -0.01545331
 -0.0138564 ]",E
1504.0,"Is it true that if the policeman places this order for his daughter, he'll never place an order for his daughter again?",The policeman has placed an order for his daughter before.,N,type2_again,"[ 0.00746889  0.0235817  -0.00228631 ...  0.03307276  0.01351634
 -0.00498082]",E
1505.0,"If Angela narrates this documentary by Logan, she'll never narrate a documentary by Logan again.",Angela has narrated a documentary by Logan before.,N,type2_again,"[ 0.00746889 -0.03850032 -0.02376545 ...  0.03076137  0.04376668
 -0.01153151]",E
1508.0,"Sam believes that if the doctor invents this solution, he'll never invent a solution again.",The doctor has invented a solution before.,N,type2_again,"[ 0.00746889  0.01790144  0.0661009  ...  0.03427219 -0.02655932
 -0.0138564 ]",E
1511.0,"Is it true that if Melissa paints this portrait, she'll never paint a portrait again?",Melissa has painted a portrait before.,N,type2_again,"[ 0.00746889  0.01478766  0.01558193 ...  0.00816531  0.05065183
 -0.01223059]",E
1527.0,"Is it true that if Alice swaps this treasured belonging, she'll swap a treasure belonging again?",Alice has swaped a treasured belonging before.,N,type2_again,"[ 0.00746889  0.01478766  0.1458944  ...  0.0317046  -0.03212229
 -0.00647824]",E
1532.0,"It's not the case that if the women contradict this statement, they'll never contradict a statement again.",The women have contradicted a statement before.,N,type2_again,"[ 0.00746889 -0.03841202 -0.03150405 ...  0.01205819 -0.03819917
 -0.00882602]",E
1534.0,"If the girl performs in this dance show, she'll never perform in a dance show again.",The girl has performed in a dance show before.,N,type2_again,"[ 0.00746889 -0.03935728  0.1589859  ... -0.00861597 -0.03116666
  0.01073402]",E
1545.0,"Is it true that if Jennifer communicates with this client of Ali's company, she'll never communicate with a client of Ali's company again?",Jennifer has communicated with a client of Ali's company before.,N,type2_again,"[ 0.00746889  0.01478766  0.00769338 ...  0.03097462 -0.02372442
 -0.0138564 ]",E
1554.0,"Sam believes that if the professor plays with this child at the daycare, she'll never play with a child at the daycare again.",The professor has played with a child at the daycare before.,N,type2_again,"[ 0.00746889 -0.01138695  0.02133198 ...  0.07484803 -0.02199576
 -0.0138564 ]",E
1558.0,"Sam believes that if the officer patrols this neighborhood, she'll never patrol a neighborhood again.",The officer has patrolled a neighborhood before.,N,type2_again,"[ 0.00746889 -0.01138695  0.00015456 ...  0.0356014   0.02987252
 -0.00830965]",E
1565.0,"It's not the case that if Angela scrutinizes this piece of data, she'll never scrutinize a piece of data again.",Angela has scrutinize a piece of data before.,N,type2_again,"[ 0.00746889 -0.0420624   0.00335503 ...  0.01871369 -0.03848152
  0.00808234]",E
1572.0,"Sam believes that if the woman sorts out this problem, she'll never sort out a problem again.",The woman has sorted out a problem before.,N,type2_again,"[ 0.00746889 -0.01138695 -0.019649   ...  0.01622192 -0.02720181
 -0.0138564 ]",E
1583.0,"Sam believes that if the professor refers to this guide, she'll never refer to a guide again.",The professor has referred to a guide before.,N,type2_again,"[ 0.00746889 -0.01138695  0.09829484 ...  0.0713152  -0.01166576
 -0.0138564 ]",E
1586.0,"Is it true that if Kimberley visualizes this successful plan to improve her career, she'll never visualize a successful plan again?",Kimberley has visualized a successful plan before.,N,type2_again,"[ 0.00746889  0.01478766  0.10272022 ...  0.02404526 -0.02095153
 -0.0138564 ]",E
1587.0,"If Joel furnishes this room, he'll never furnish a room again.",Joel has furnished a room before.,N,type2_again,"[ 0.00746889  0.00046549 -0.0283922  ...  0.01522278 -0.0052176
 -0.0138564 ]",E
1588.0,"Is it true that if John wanders through this forest, he'll never wander through a forest again?",John has wandered through a forest before.,N,type2_again,"[ 0.00746889  0.08312371  0.03889038 ...  0.0409492  -0.03848152
 -0.0138564 ]",E
1604.0,"It's not the case that if the butcher has an inspiring son, he accompanies his son to the wedding.",The butcher has a son.,N,type2_possessive,"[ 0.00746889  0.11515985  0.09579458 ...  0.02581359 -0.03809299
 -0.0029093 ]",E
1614.0,"If the senator has a prudent sister, he serves hot tea to his sister.",The senator has a sister.,N,type2_possessive,"[ 0.00746889  0.02254304 -0.01000541 ...  0.02785124  0.00645651
 -0.0138564 ]",E
1616.0,"Sam believes that if the queen has an empathetic stepsister, she denies her stepsister's request.",The queen has a stepsister.,N,type2_possessive,"[ 0.00746889 -0.01138695  0.06055419 ...  0.02872921 -0.03802373
 -0.0138564 ]",E
1621.0,"It's not the case that if Alexander has a reserved introvert brother, he ensures his brother that he'll be safe.",Alexander has a brother.,N,type2_possessive,"[ 7.4688918e-03  1.4690207e-01  6.9292480e-05 ...  2.8692357e-02
 -3.0664690e-02 -4.5414572e-03]",E
1622.0,"If Alexander has a warm-hearted nephew, he confirms his nephew the truth.",Alexander has a nephew.,N,type2_possessive,"[ 0.00746889  0.04693612 -0.01014258 ...  0.02872921 -0.02519385
 -0.00050047]",E
1624.0,"It's not the case that if the queen has an empathetic stepsister, she denies her stepsister's request.",The queen has a stepsister.,N,type2_possessive,"[ 0.00746889 -0.06974457  0.05978801 ...  0.02872921 -0.03802373
 -0.0138564 ]",E
1627.0,"Sam believes that if Alexander has an intelligent grandson, he chats with his grandson more often.",Alexander has a grandson.,N,type2_possessive,"[ 0.00746889  0.033148    0.00313024 ...  0.02872921 -0.02519385
 -0.00050047]",E
1628.0,"If the woman has an inspiring son, she stores his son's stuff.",The woman has a son.,N,type2_possessive,"[ 0.00746889  0.11918653  0.01969912 ...  0.02581359 -0.03809299
 -0.0138564 ]",E
1649.0,"Is it true that if Melissa has a kind brother, she furnishes her brother's house?",Melissa has a brother.,N,type2_possessive,"[ 0.00746889  0.13123529  0.02017547 ...  0.02869236 -0.03808315
 -0.0138564 ]",E
1651.0,"Is it true that if Lisa has a chatty stepsister, she dances with his stepsister?",Lisa has a stepsister.,N,type2_possessive,"[ 0.00746889  0.02230121  0.01428182 ...  0.02872921 -0.01893486
 -0.0138564 ]",E
1652.0,"Is it true that if the girl has a chatty uncle, she hides his uncle's stuff?",The girl has an uncle.,N,type2_possessive,"[ 0.00746889  0.09231227  0.01862006 ...  0.0196096   0.01239592
 -0.0138564 ]",E
1654.0,"Is it true that if the lady has a talented sister, she learns mathematics from her sister?",The lady has a sister.,N,type2_possessive,"[ 0.00746889  0.01478766  0.04180728 ...  0.02785124 -0.01698584
 -0.0138564 ]",E
1658.0,"Is it true that if Joel has a modest brother, he instructs his brother on the procedures?",Joel has a brother.,N,type2_possessive,"[ 0.00746889  0.14661276 -0.01166099 ...  0.02869236 -0.03808315
 -0.0138564 ]",E
1667.0,"Sam believes that if the driver has a rich sister, he shows his sister a new apartment.",The driver has a sister.,N,type2_possessive,"[ 0.00746889  0.03155952  0.09876448 ...  0.02785124 -0.01698584
 -0.0138564 ]",E
1668.0,"Is it true that if Mary and Bob have an outgoing extrovert stepdaughter, they ask their stepdaughter to relay messages?",Mary and bob have a stepdaughter.,N,type2_possessive,"[ 0.00746889  0.05152692 -0.00510921 ...  0.00154475 -0.04203578
 -0.0099461 ]",E
1674.0,"If John has an adventurous son-in-law, he qualifies his son-in-law for a promotion.",John has a son-in-law.,N,type2_possessive,"[ 0.00746889  0.11015453 -0.00578548 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1679.0,"It's not the case that if the butcher has an enthusiastic son, he plays with his son.",The butcher has a son.,N,type2_possessive,"[ 0.00746889  0.11510677  0.11033947 ...  0.02581359 -0.03809299
 -0.0029093 ]",E
1681.0,"Is it true that if the women have a talented son, they escape with their son?",The women have a son.,N,type2_possessive,"[ 0.00746889  0.09429285 -0.01456297 ... -0.00133202 -0.03809299
 -0.0138564 ]",E
1686.0,"Sam believes that if the man has a compassionate daughter, he advises his daughter to proceed cautiously.",The man has a daughter.,N,type2_possessive,"[ 0.00746889  0.15317176  0.00396819 ...  0.02949714 -0.0214702
 -0.00978306]",E
1687.0,"If Mary has a compassionate stepsister, she fills her stepsister's cup quickly.",Mary has a stepsister.,N,type2_possessive,"[ 0.00746889 -0.03935728  0.07366752 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1697.0,"It's not the case that if Michelle has a diligent nephew, he asks his nephew to relay messages.",Michelle has a nephew.,N,type2_possessive,"[ 0.00746889  0.03327844 -0.0054126  ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1710.0,"It's not the case that if Alice has a young uncle, she quickly fill her uncle's cup.",Alice has an uncle.,N,type2_possessive,"[ 0.00746889  0.06395078  0.08500869 ...  0.0196096   0.01239592
 -0.01117232]",E
1715.0,"Sam believes that if Jennifer has an adventurous uncle, she qualifies his uncle for a promotion.",Jennifer has an uncle.,N,type2_possessive,"[ 0.00746889  0.09505889  0.01794454 ...  0.0196096   0.01239592
 -0.0138564 ]",E
1716.0,"Is it true that if John has an adventurous son-in-law, he qualifies his son-in-law for a promotion?",John has a son-in-law.,N,type2_possessive,"[ 0.00746889  0.08312371 -0.00606216 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1721.0,"It's not the case that if Lisa has a punctual niece, he picks his niece an apple.",Lisa has a niece.,N,type2_possessive,"[ 0.00746889  0.03747373 -0.00834276 ...  0.02872921 -0.01893486
 -0.0138564 ]",E
1725.0,"Sam believes that if Walter has a kind stepsister, he learns from his stepsister.",Walter has a stepsister.,N,type2_possessive,"[ 0.00746889  0.0344134   0.03030341 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1728.0,"Is it true that if Michelle has a diligent nephew, he asks his nephew to relay messages?",Michelle has a nephew.,N,type2_possessive,"[ 0.00746889  0.03398319 -0.00422295 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1739.0,"Is it true that if the lady has a considerate stepdaughter, she keeps his stepdaughter's stuff somewhere safe?",The lady has a stepdaughter.,N,type2_possessive,"[ 0.00746889  0.01522882  0.03450518 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1741.0,"Is it true that if Ryan has a curious friend, he competes with his friend?",Ryan has a friend.,N,type2_possessive,"[ 0.00746889  0.03069728  0.07657606 ...  0.04070196  0.01024261
 -0.00135091]",E
1747.0,"It's not the case that if the women have a reliable stepsister, they speak with their stepsister.",The women have a stepsister.,N,type2_possessive,"[ 0.00746889 -0.02416812  0.06997802 ...  0.00154475 -0.04203578
 -0.0099461 ]",E
1752.0,"It's not the case that if Lisa has a diligent son-in-law, she asks his son-in-law to inspect the house.",Lisa has a son-in-law.,N,type2_possessive,"[ 0.00746889  0.024386    0.01144249 ...  0.02872921 -0.01893486
 -0.0138564 ]",E
1754.0,"It's not the case that if Mary has a compassionate stepsister, she fills her stepsister's cup quickly.",Mary has a stepsister.,N,type2_possessive,"[ 0.00746889 -0.06974457  0.0646346  ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1759.0,"It's not the case that if the man has a compassionate daughter, he advises his daughter to proceed cautiously.",The man has a daughter.,N,type2_possessive,"[ 0.00746889  0.14274237  0.00117441 ...  0.02949714 -0.0214702
 -0.00978306]",E
1761.0,"Sam believes that if the butcher has an inspiring son, he accompanies his son to the wedding.",The butcher has a son.,N,type2_possessive,"[ 0.00746889  0.11775718  0.09696362 ...  0.02581359 -0.03809299
 -0.0029093 ]",E
1763.0,"Sam believes that if Kimberley has a chatty grandson, she chases her grandson down quickly.",Kimberley has a grandson.,N,type2_possessive,"[ 0.00746889 -0.01138695  0.02262992 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1764.0,"It's not the case that if the driver has a reserved introvert nephew, he hides his nephew's belongings.",The driver has a nephew.,N,type2_possessive,"[ 0.00746889  0.03987138 -0.00523148 ...  0.02872921 -0.04203578
 -0.01122542]",E
1766.0,"If the waiter has a reliable neighbor, he follows his neighbor home.",The waiter has a neighbor.,N,type2_possessive,"[ 0.00746889  0.04323326  0.07607865 ...  0.0454778  -0.01250164
 -0.00078868]",E
1773.0,"Sam believes that if the merchant has a mighty sister, he wrestles with his sister.",The merchant has a sister.,N,type2_possessive,"[ 0.00746889  0.03318497  0.00429519 ...  0.02785124 -0.01698584
 -0.00734575]",E
1774.0,"Is it true that if Mary and Bob have a patient daughter-in-law, they reject their daughter-in-law's idea?",Mary has a daughter-in-law.,N,type2_possessive,"[ 0.00746889  0.05152692  0.01948127 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1775.0,"If Joel has a modest cousin, he rescues his cousin.",Joel has a cousin.,N,type2_possessive,"[ 0.00746889  0.05220707  0.10214023 ...  0.03323001 -0.02618425
 -0.0138564 ]",E
1778.0,"Sam believes that if Alan has a trustworthy friend, he conceals the truth from his friend.",Alan has a friend.,N,type2_possessive,"[ 0.00746889  0.04713883  0.12021476 ...  0.04070196  0.01024261
 -0.0138564 ]",E
1779.0,"Sam believes that if Angela has an adventurous nephew, she disagrees with her nephew.",Angela has a nephew.,N,type2_possessive,"[ 0.00746889 -0.01138696  0.02544081 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1782.0,"It's not the case that if Melissa has a kind brother, she furnishes her brother's house.",Melissa has a brother.,N,type2_possessive,"[ 0.00746889  0.13076568  0.01612406 ...  0.02869236 -0.03808315
 -0.0138564 ]",E
1793.0,"Sam believes that if Jacob has a talented son-in-law, he feeds his son-in-law.",Jacob has a son-in-law.,N,type2_possessive,"[ 0.00746889  0.04271248 -0.01039613 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1805.0,"It's not the case that if Joel has a modest brother, he instructs his brother on the procedures.",Joel has a brother.,N,type2_possessive,"[ 0.00746889  0.1458195  -0.01279156 ...  0.02869236 -0.03808315
 -0.0138564 ]",E
1806.0,"Is it true that if Melissa has a supportive son-in-law, she writes her son-in-law a letter?",Melissa has a son-in-law.,N,type2_possessive,"[ 0.00746889  0.01478766  0.05435006 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
1808.0,"If the driver has a reserved introvert nephew, he hides his nephew's belongings.",The driver has a nephew.,N,type2_possessive,"[ 0.00746889  0.04442501 -0.00114769 ...  0.02872921 -0.04203578
 -0.01122542]",E
1811.0,"It's not the case that if the butcher has an adventurous friend, he calls his friend.",The butcher has a friend.,N,type2_possessive,"[ 0.00746889  0.03827766  0.07521188 ...  0.04070196  0.01024261
 -0.00042803]",E
