,premise,hypothesis,gold_label,type,infersent_embedding,predicted_label
1421.0,"It's not the case that if Alice divulges this secret, she'll never divulge a secret again.",Alice has divulged a secret before.,N,type2_again,"[ 0.00746889 -0.04504163 -0.02602412 ...  0.02386427  0.06473374
 -0.01021125]",N
1423.0,"Is it true that if the professor plays with this child at the daycare, she'll never play with a child at the daycare again?",The professor has played with a child at the daycare before.,N,type2_again,"[ 0.00746889  0.01478766  0.01123723 ...  0.07484803 -0.02199576
 -0.0138564 ]",N
1426.0,"If John sends this message to his dad, he'll never send a message to his dad again.",John has sent a message before.,N,type2_again,"[ 0.00746889  0.17899843  0.00663375 ...  0.03160545  0.04265768
 -0.0138564 ]",E
1429.0,"Is it true that if he portrays this violent character in his novels, he'll never portray a violent character in his novels again?",He has portrayed a violent character in his novels before.,N,type2_again,"[ 0.00746889  0.03035918 -0.00885701 ...  0.06666715 -0.00710406
 -0.0138564 ]",N
1430.0,"It's not the case that if Bruce depends on this friend of Joey, he'll never depend on a friend of Joey again.",Bruce has depended on a friend of Joey before.,N,type2_again,"[ 0.00746889  0.0049566   0.05027509 ...  0.03199474  0.00619802
 -0.0138564 ]",N
1437.0,"Sam believes that if Jennifer recommends this place to her brother, she'll never recommend a place to her brother again.",Jennifer has recommended a place to her brother before.,N,type2_again,"[ 0.00746889  0.12819564  0.03326425 ...  0.02493917  0.00779163
 -0.0138564 ]",N
1457.0,"Is it true that if Curtis spoils this surprise birthday, he'll never spoil a surprise birthday again?",Curtis has spoiled a surprise party before.,N,type2_again,"[ 0.00746889  0.01478766  0.05429471 ...  0.02056426 -0.01848494
 -0.0138564 ]",N
1458.0,"Sam believes that if the policeman places this order for his daughter, he'll never place an order for his daughter again.",The policeman has placed an order for his daughter before.,N,type2_again,"[ 0.00746889  0.02838467  0.01750609 ...  0.03307276  0.00885377
 -0.0138564 ]",N
1459.0,"Sam believes that if they augment this aspect of reality, they'll never augment an aspect of reality the same way again.",They have augmented an aspect of reality the same way before.,N,type2_again,"[ 0.00746889 -0.01138695  0.01750609 ... -0.00704573 -0.01130932
 -0.00554026]",N
1465.0,"Is it true that if the man debates this topic with the politician, he'll never debate a topic with the politician again?",The man has debated a topic with the politician before.,N,type2_again,"[ 0.00746889  0.1459077  -0.00478703 ...  0.03548142 -0.00495085
 -0.00974599]",N
1466.0,"It's not the case that if the senator envisions this future with the party, he'll never envision a future with the party again.",The senator has envisioned a future with the party before.,N,type2_again,"[ 0.00746889  0.00279073 -0.01522619 ...  0.02409828 -0.00321452
 -0.0138564 ]",N
1478.0,"If the policeman places this order for his daughter, he'll never place an order for his daughter again.",The policeman has placed an order for his daughter before.,N,type2_again,"[ 0.00746889  0.03869274  0.00309065 ...  0.03307276  0.00885377
 -0.0138564 ]",N
1479.0,"Sam believes that if the guy travels to this northern country, he'll never travel to a northern country again.",The guy has traveled to a northern country before.,N,type2_again,"[ 0.00746889  0.12076707  0.01750609 ...  0.05317515  0.00678213
 -0.0138564 ]",N
1503.0,"Sam believes that if Martin listens to this pop song, he'll never listen to a pop song again.",Martin has listened to a pop song before.,N,type2_again,"[ 0.00746889 -0.00659416  0.11453287 ...  0.0335788   0.03769066
 -0.0138564 ]",N
1504.0,"Is it true that if the policeman places this order for his daughter, he'll never place an order for his daughter again?",The policeman has placed an order for his daughter before.,N,type2_again,"[ 7.4688918e-03  2.5893394e-02  5.0161645e-05 ...  3.3072758e-02
  8.8537699e-03 -1.3856395e-02]",N
1505.0,"If Angela narrates this documentary by Logan, she'll never narrate a documentary by Logan again.",Angela has narrated a documentary by Logan before.,N,type2_again,"[ 0.00746889 -0.03935728 -0.00976285 ...  0.03972188  0.08306451
 -0.0138564 ]",N
1508.0,"Sam believes that if the doctor invents this solution, he'll never invent a solution again.",The doctor has invented a solution before.,N,type2_again,"[ 0.00746889  0.01551575  0.06407145 ...  0.02649828  0.01496782
 -0.0138564 ]",N
1511.0,"Is it true that if Melissa paints this portrait, she'll never paint a portrait again?",Melissa has painted a portrait before.,N,type2_again,"[ 0.00746889  0.01478766  0.05273322 ...  0.04138165  0.05065183
 -0.0138564 ]",N
1527.0,"Is it true that if Alice swaps this treasured belonging, she'll swap a treasure belonging again?",Alice has swaped a treasured belonging before.,N,type2_again,"[ 0.00746889  0.01478766  0.12429784 ...  0.03939194 -0.02243031
 -0.00776197]",N
1532.0,"It's not the case that if the women contradict this statement, they'll never contradict a statement again.",The women have contradicted a statement before.,N,type2_again,"[ 0.00746889 -0.03841202 -0.03150405 ...  0.01205819 -0.03819917
 -0.00882602]",N
1534.0,"If the girl performs in this dance show, she'll never perform in a dance show again.",The girl has performed in a dance show before.,N,type2_again,"[ 0.00746889 -0.03935728  0.1716456  ... -0.00861597 -0.03116666
  0.01073402]",N
1545.0,"Is it true that if Jennifer communicates with this client of Ali's company, she'll never communicate with a client of Ali's company again?",Jennifer has communicated with a client of Ali's company before.,N,type2_again,"[ 0.00746889  0.01478766  0.03791616 ...  0.03097461 -0.01070557
 -0.0138564 ]",N
1554.0,"Sam believes that if the professor plays with this child at the daycare, she'll never play with a child at the daycare again.",The professor has played with a child at the daycare before.,N,type2_again,"[ 0.00746889 -0.01138695  0.0183969  ...  0.07484803 -0.02199576
 -0.0138564 ]",N
1558.0,"Sam believes that if the officer patrols this neighborhood, she'll never patrol a neighborhood again.",The officer has patrolled a neighborhood before.,N,type2_again,"[ 0.00746889 -0.01138695  0.01750609 ...  0.0356014   0.02987252
 -0.00830965]",N
1565.0,"It's not the case that if Angela scrutinizes this piece of data, she'll never scrutinize a piece of data again.",Angela has scrutinize a piece of data before.,N,type2_again,"[ 0.00746889 -0.04336585  0.03334896 ...  0.02296674 -0.02051326
  0.00715969]",N
1572.0,"Sam believes that if the woman sorts out this problem, she'll never sort out a problem again.",The woman has sorted out a problem before.,N,type2_again,"[ 0.00746889 -0.01138695  0.01750609 ...  0.01622192 -0.02720181
 -0.0138564 ]",N
1583.0,"Sam believes that if the professor refers to this guide, she'll never refer to a guide again.",The professor has referred to a guide before.,N,type2_again,"[ 0.00746889 -0.01138695  0.09597843 ...  0.075583   -0.01166576
 -0.0138564 ]",N
1586.0,"Is it true that if Kimberley visualizes this successful plan to improve her career, she'll never visualize a successful plan again?",Kimberley has visualized a successful plan before.,N,type2_again,"[ 0.00746889  0.01478766  0.11203807 ...  0.02404526 -0.02095153
 -0.0138564 ]",E
1587.0,"If Joel furnishes this room, he'll never furnish a room again.",Joel has furnished a room before.,N,type2_again,"[ 0.00746889  0.01674853  0.00175136 ...  0.01522278 -0.0052176
 -0.0138564 ]",N
1588.0,"Is it true that if John wanders through this forest, he'll never wander through a forest again?",John has wandered through a forest before.,N,type2_again,"[ 0.00746889  0.08312371 -0.02354381 ...  0.03939194 -0.030842
 -0.0138564 ]",N
1604.0,"It's not the case that if the butcher has an inspiring son, he accompanies his son to the wedding.",The butcher has a son.,N,type2_possessive,"[ 0.00746889  0.11668885  0.09995363 ...  0.04987189  0.01842935
 -0.0138564 ]",N
1614.0,"If the senator has a prudent sister, he serves hot tea to his sister.",The senator has a sister.,N,type2_possessive,"[ 0.00746889  0.01790879  0.01188568 ...  0.02785124  0.00645651
 -0.0138564 ]",N
1616.0,"Sam believes that if the queen has an empathetic stepsister, she denies her stepsister's request.",The queen has a stepsister.,N,type2_possessive,"[ 0.00746889 -0.01138695  0.13359466 ...  0.01762382 -0.0070494
 -0.0138564 ]",N
1621.0,"It's not the case that if Alexander has a reserved introvert brother, he ensures his brother that he'll be safe.",Alexander has a brother.,N,type2_possessive,"[ 0.00746889  0.14117461  0.09294754 ...  0.02869236 -0.03066469
 -0.00454146]",N
1622.0,"If Alexander has a warm-hearted nephew, he confirms his nephew the truth.",Alexander has a nephew.,N,type2_possessive,"[ 0.00746889  0.06642021  0.12420631 ...  0.02610547 -0.03324933
 -0.00167809]",N
1624.0,"It's not the case that if the queen has an empathetic stepsister, she denies her stepsister's request.",The queen has a stepsister.,N,type2_possessive,"[ 0.00746889 -0.05213069  0.12738624 ...  0.01762382 -0.0070494
 -0.0138564 ]",N
1627.0,"Sam believes that if Alexander has an intelligent grandson, he chats with his grandson more often.",Alexander has a grandson.,N,type2_possessive,"[ 0.00746889  0.05711608  0.09630249 ...  0.02559081 -0.03321238
 -0.00156619]",N
1628.0,"If the woman has an inspiring son, she stores his son's stuff.",The woman has a son.,N,type2_possessive,"[ 0.00746889  0.11598843  0.10894561 ...  0.02581359 -0.03809299
 -0.0138564 ]",N
1649.0,"Is it true that if Melissa has a kind brother, she furnishes her brother's house?",Melissa has a brother.,N,type2_possessive,"[ 0.00746889  0.13082679  0.03627466 ...  0.02869236 -0.03808315
 -0.01347015]",N
1651.0,"Is it true that if Lisa has a chatty stepsister, she dances with his stepsister?",Lisa has a stepsister.,N,type2_possessive,"[ 0.00746889  0.02852997  0.15203528 ...  0.01762382 -0.0070494
 -0.0138564 ]",N
1652.0,"Is it true that if the girl has a chatty uncle, she hides his uncle's stuff?",The girl has an uncle.,N,type2_possessive,"[ 0.00746889  0.0933155   0.02183438 ...  0.0196096   0.01239592
 -0.0138564 ]",N
1654.0,"Is it true that if the lady has a talented sister, she learns mathematics from her sister?",The lady has a sister.,N,type2_possessive,"[ 0.00746889  0.01478766  0.09591985 ...  0.02785124 -0.01698584
 -0.0138564 ]",N
1658.0,"Is it true that if Joel has a modest brother, he instructs his brother on the procedures?",Joel has a brother.,N,type2_possessive,"[ 0.00746889  0.1451438   0.02529608 ...  0.02869236 -0.03808315
 -0.0138564 ]",N
1667.0,"Sam believes that if the driver has a rich sister, he shows his sister a new apartment.",The driver has a sister.,N,type2_possessive,"[ 0.00746889  0.03054299  0.09653681 ...  0.02785124 -0.01698584
 -0.0138564 ]",N
1668.0,"Is it true that if Mary and Bob have an outgoing extrovert stepdaughter, they ask their stepdaughter to relay messages?",Mary and bob have a stepdaughter.,N,type2_possessive,"[ 0.00746889  0.05152692  0.08324427 ...  0.00861248  0.01510003
 -0.0138564 ]",N
1674.0,"If John has an adventurous son-in-law, he qualifies his son-in-law for a promotion.",John has a son-in-law.,N,type2_possessive,"[ 0.00746889  0.11015445  0.09640871 ...  0.02165722 -0.03560071
 -0.0138564 ]",N
1679.0,"It's not the case that if the butcher has an enthusiastic son, he plays with his son.",The butcher has a son.,N,type2_possessive,"[ 0.00746889  0.11359984  0.11950979 ...  0.04987189  0.01842935
 -0.0138564 ]",N
1681.0,"Is it true that if the women have a talented son, they escape with their son?",The women have a son.,N,type2_possessive,"[ 0.00746889  0.09346781  0.08231816 ... -0.00133202 -0.03809299
 -0.0138564 ]",N
1686.0,"Sam believes that if the man has a compassionate daughter, he advises his daughter to proceed cautiously.",The man has a daughter.,N,type2_possessive,"[ 0.00746889  0.15026951  0.1311764  ...  0.02949714 -0.0214702
 -0.00978306]",N
1687.0,"If Mary has a compassionate stepsister, she fills her stepsister's cup quickly.",Mary has a stepsister.,N,type2_possessive,"[ 0.00746889 -0.03935728  0.13708323 ...  0.01762382 -0.0070494
 -0.0138564 ]",N
1697.0,"It's not the case that if Michelle has a diligent nephew, he asks his nephew to relay messages.",Michelle has a nephew.,N,type2_possessive,"[ 0.00746889  0.06012459  0.04182119 ...  0.02610547 -0.04434213
 -0.0138564 ]",N
1710.0,"It's not the case that if Alice has a young uncle, she quickly fill her uncle's cup.",Alice has an uncle.,N,type2_possessive,"[ 0.00746889  0.06395078  0.08500869 ...  0.0196096   0.01239592
 -0.01117232]",N
1715.0,"Sam believes that if Jennifer has an adventurous uncle, she qualifies his uncle for a promotion.",Jennifer has an uncle.,N,type2_possessive,"[ 0.00746889  0.08809231  0.07478461 ...  0.0196096   0.01239592
 -0.0138564 ]",N
1716.0,"Is it true that if John has an adventurous son-in-law, he qualifies his son-in-law for a promotion?",John has a son-in-law.,N,type2_possessive,"[ 0.00746889  0.08312371  0.08920684 ...  0.02165722 -0.03560071
 -0.0138564 ]",N
1721.0,"It's not the case that if Lisa has a punctual niece, he picks his niece an apple.",Lisa has a niece.,N,type2_possessive,"[ 0.00746889  0.03403824  0.11002874 ...  0.02659776 -0.0215181
 -0.0138564 ]",N
1725.0,"Sam believes that if Walter has a kind stepsister, he learns from his stepsister.",Walter has a stepsister.,N,type2_possessive,"[ 0.00746889  0.03087411  0.04368468 ...  0.01762382 -0.0070494
 -0.0138564 ]",N
1728.0,"Is it true that if Michelle has a diligent nephew, he asks his nephew to relay messages?",Michelle has a nephew.,N,type2_possessive,"[ 0.00746889  0.06039394  0.04548128 ...  0.02610547 -0.04434213
 -0.0138564 ]",N
1739.0,"Is it true that if the lady has a considerate stepdaughter, she keeps his stepdaughter's stuff somewhere safe?",The lady has a stepdaughter.,N,type2_possessive,"[ 0.00746889  0.0162873   0.11377352 ...  0.02382451 -0.01183743
 -0.0138564 ]",N
1741.0,"Is it true that if Ryan has a curious friend, he competes with his friend?",Ryan has a friend.,N,type2_possessive,"[ 0.00746889  0.03069728  0.07657606 ...  0.04070196  0.01024261
 -0.00135091]",N
1747.0,"It's not the case that if the women have a reliable stepsister, they speak with their stepsister.",The women have a stepsister.,N,type2_possessive,"[ 0.00746889 -0.02416812  0.06997802 ... -0.00954313 -0.0070494
 -0.0138564 ]",N
1752.0,"It's not the case that if Lisa has a diligent son-in-law, she asks his son-in-law to inspect the house.",Lisa has a son-in-law.,N,type2_possessive,"[ 0.00746889  0.05802384  0.08297484 ...  0.02165722 -0.02606381
 -0.0138564 ]",N
1754.0,"It's not the case that if Mary has a compassionate stepsister, she fills her stepsister's cup quickly.",Mary has a stepsister.,N,type2_possessive,"[ 0.00746889 -0.05593199  0.12575568 ...  0.01762382 -0.0070494
 -0.0138564 ]",N
1759.0,"It's not the case that if the man has a compassionate daughter, he advises his daughter to proceed cautiously.",The man has a daughter.,N,type2_possessive,"[ 0.00746889  0.14274237  0.12620166 ...  0.02949714 -0.0214702
 -0.00978306]",N
1761.0,"Sam believes that if the butcher has an inspiring son, he accompanies his son to the wedding.",The butcher has a son.,N,type2_possessive,"[ 0.00746889  0.11656763  0.10693894 ...  0.04987189  0.01842935
 -0.0138564 ]",N
1763.0,"Sam believes that if Kimberley has a chatty grandson, she chases her grandson down quickly.",Kimberley has a grandson.,N,type2_possessive,"[ 0.00746889  0.03548992  0.09483165 ...  0.02559081 -0.03321238
 -0.00988521]",N
1764.0,"It's not the case that if the driver has a reserved introvert nephew, he hides his nephew's belongings.",The driver has a nephew.,N,type2_possessive,"[ 0.00746889  0.06033345  0.03608954 ...  0.02610547 -0.04434213
 -0.01068505]",N
1766.0,"If the waiter has a reliable neighbor, he follows his neighbor home.",The waiter has a neighbor.,N,type2_possessive,"[ 0.00746889  0.04397011  0.08554031 ...  0.0454778   0.0499875
 -0.0138564 ]",N
1773.0,"Sam believes that if the merchant has a mighty sister, he wrestles with his sister.",The merchant has a sister.,N,type2_possessive,"[ 0.00746889  0.0377505   0.05586283 ...  0.05545914  0.00017913
 -0.0138564 ]",N
1774.0,"Is it true that if Mary and Bob have a patient daughter-in-law, they reject their daughter-in-law's idea?",Mary has a daughter-in-law.,N,type2_possessive,"[ 0.00746889  0.05152692  0.06024338 ...  0.0136893  -0.03845653
 -0.0138564 ]",N
1775.0,"If Joel has a modest cousin, he rescues his cousin.",Joel has a cousin.,N,type2_possessive,"[ 0.00746889  0.04749839  0.10187622 ...  0.03323001 -0.02618425
 -0.0138564 ]",N
1778.0,"Sam believes that if Alan has a trustworthy friend, he conceals the truth from his friend.",Alan has a friend.,N,type2_possessive,"[ 0.00746889  0.04500085  0.1175727  ...  0.04070196  0.01024261
 -0.0138564 ]",N
1779.0,"Sam believes that if Angela has an adventurous nephew, she disagrees with her nephew.",Angela has a nephew.,N,type2_possessive,"[ 0.00746889  0.0316416   0.05991274 ...  0.02610547 -0.01401658
 -0.0138564 ]",N
1782.0,"It's not the case that if Melissa has a kind brother, she furnishes her brother's house.",Melissa has a brother.,N,type2_possessive,"[ 0.00746889  0.1304891   0.03156611 ...  0.02869236 -0.03808315
 -0.01347015]",N
1793.0,"Sam believes that if Jacob has a talented son-in-law, he feeds his son-in-law.",Jacob has a son-in-law.,N,type2_possessive,"[ 0.00746889  0.06472796  0.10334893 ...  0.02165722 -0.03560071
  0.00392727]",N
1805.0,"It's not the case that if Joel has a modest brother, he instructs his brother on the procedures.",Joel has a brother.,N,type2_possessive,"[ 0.00746889  0.14486475  0.02472488 ...  0.02869236 -0.03808315
 -0.0138564 ]",N
1806.0,"Is it true that if Melissa has a supportive son-in-law, she writes her son-in-law a letter?",Melissa has a son-in-law.,N,type2_possessive,"[ 0.00746889  0.03086298  0.0978369  ...  0.02165722 -0.03560071
 -0.01329637]",N
1808.0,"If the driver has a reserved introvert nephew, he hides his nephew's belongings.",The driver has a nephew.,N,type2_possessive,"[ 0.00746889  0.06248965  0.03836894 ...  0.02610547 -0.04434213
 -0.01068505]",N
1811.0,"It's not the case that if the butcher has an adventurous friend, he calls his friend.",The butcher has a friend.,N,type2_possessive,"[ 0.00746889  0.03431117  0.10601218 ...  0.05711373  0.0257304
 -0.0138564 ]",N
1813.0,"It's not the case that if the senator has a prudent sister, he serves hot tea to his sister.",The senator has a sister.,N,type2_possessive,"[ 0.00746889  0.01674036  0.01096934 ...  0.02785124  0.00645651
 -0.0138564 ]",N
1827.0,"Sam believes that if Martin has a trustable sister, he handles his sister's personal matters.",Martin has a sister.,N,type2_possessive,"[ 0.00746889  0.0389024   0.10226259 ...  0.02785124 -0.01698584
 -0.0138564 ]",N
1829.0,"Is it true that if Marley has a wise brother, he flies his brother to Toronto?",Marley has a brother.,N,type2_possessive,"[ 0.00746889  0.14605363  0.01717104 ...  0.02869236 -0.00523408
 -0.0138564 ]",N
1832.0,"Sam believes that if Lisa has a punctual niece, he picks his niece an apple.",Lisa has a niece.,N,type2_possessive,"[ 0.00746889  0.03377787  0.11016923 ...  0.02659776 -0.0215181
 -0.0138564 ]",N
1833.0,"Is it true that if Melissa has a charismatic son-in-law, she shows her son-in-law the whole kitchen?",Melissa has a son-in-law.,N,type2_possessive,"[ 0.00746889  0.02725896  0.09860791 ...  0.02165722 -0.03560071
 -0.01329637]",N
1834.0,"Is it true that if Walter has a kind stepsister, he learns from his stepsister?",Walter has a stepsister.,N,type2_possessive,"[ 0.00746889  0.03124805  0.03682997 ...  0.01762382 -0.0070494
 -0.0138564 ]",N
1835.0,"If the senator has a talented stepsister, he signs her stepsister's application.",The senator has a stepsister.,N,type2_possessive,"[ 0.00746889  0.01263174  0.09861287 ...  0.01762382  0.010427
 -0.0138564 ]",N
1838.0,"Is it true that if Carlos has an intelligent brother, he instructs his brother on the procedures?",Carlos has an brother.,N,type2_possessive,"[ 0.00746889  0.14574711  0.03424565 ...  0.02153584  0.00647143
 -0.0138564 ]",N
1841.0,"Is it true that if Brett has a friendly nephew, he copies his nephew's homework solution?",Brett has a nephew.,N,type2_possessive,"[ 0.00746889  0.06114303  0.09085829 ...  0.02610547 -0.04434213
 -0.0138564 ]",N
1842.0,"If Curtis has an outgoing extrovert nephew, he shows his nephew a new apartment.",Curtis has a nephew.,N,type2_possessive,"[ 0.00746889  0.06268906  0.08739245 ...  0.02610547 -0.03582885
 -0.0138564 ]",N
1853.0,"Is it true that if Jacob has a smart granddaughter, he listens to his granddaughter?",Jacob has a granddaughter.,N,type2_possessive,"[ 0.00746889  0.02105816  0.09488547 ...  0.02703984 -0.02671815
  0.00271804]",N
1855.0,"If the women have a reliable stepsister, they speak with their stepsister.",The women have a stepsister.,N,type2_possessive,"[ 0.00746889 -0.01800099  0.07681908 ... -0.00954313 -0.0070494
 -0.0138564 ]",N
1858.0,"Is it true that if the merchant has a supportive sister, he turns his sister against you?",The merchant has a sister.,N,type2_possessive,"[ 0.00746889  0.03174286  0.09910324 ...  0.05545914  0.00017913
 -0.0138564 ]",N
1860.0,"If Brett has a friendly nephew, he copies his nephew's homework solution.",Brett has a nephew.,N,type2_possessive,"[ 0.00746889  0.06487115  0.09683909 ...  0.02610547 -0.04434213
 -0.0138564 ]",N
1865.0,"Sam believes that if the lady has a punctual uncle, she sells her uncle's car.",The lady has an uncle.,N,type2_possessive,"[ 0.00746889  0.08122168  0.07313365 ...  0.0196096   0.01239592
 -0.0138564 ]",N
1868.0,"If Carlos has a modest niece, he reserves a hotel for his niece.",Carlos has a niece.,N,type2_possessive,"[ 0.00746889  0.02280813  0.03451677 ...  0.02659776 -0.02891122
 -0.0138564 ]",N
1869.0,"It's not the case that if Wendy has a dutiful brother, he initiates his brother into a group.",Wendy has a brother.,N,type2_possessive,"[ 0.00746889  0.14626035  0.0930949  ...  0.02869236  0.00068095
 -0.00223758]",N
1872.0,"It's not the case that if Melissa has a charismatic son-in-law, she shows her son-in-law the whole kitchen.",Melissa has a son-in-law.,N,type2_possessive,"[ 0.00746889  0.02709675  0.09539533 ...  0.02165722 -0.03560071
 -0.01329637]",N
1880.0,"Is it true that if John has a charismatic daughter, he asks his daughter to relay messages?",John has a daughter.,N,type2_possessive,"[ 0.00746889  0.08312371  0.06669807 ...  0.02949714 -0.0214702
 -0.0138564 ]",N
1884.0,"Is it true that if Mary has a spirited friend, she recognizes her friend immediately?",Mary has a friend.,N,type2_possessive,"[ 0.00746889  0.01478766  0.11194383 ...  0.04070196  0.01024261
 -0.0138564 ]",N
1891.0,"If the merchant has a mighty sister, he wrestles with his sister.",The merchant has a sister.,N,type2_possessive,"[ 0.00746889  0.04101449  0.05074763 ...  0.05545914  0.00017913
 -0.0138564 ]",N
1894.0,"It's not the case that if the policeman has a trustworthy uncle, he teaches his uncle physics.",The policeman has an uncle.,N,type2_possessive,"[ 0.00746889  0.09539014  0.11037626 ...  0.0196096   0.01239592
 -0.0138564 ]",N
1906.0,"Sam believes that if Curtis has a cheerful cousin, he lends his cousin some money.",Curtis has a cousin.,N,type2_possessive,"[ 0.00746889  0.04607219  0.13663925 ...  0.03323001 -0.02618425
 -0.0138564 ]",N
1908.0,"It's not the case that if the merchant has a supportive sister, he turns his sister against you.",The merchant has a sister.,N,type2_possessive,"[ 0.00746889  0.03153146  0.09604865 ...  0.05545914  0.00017913
 -0.0138564 ]",N
1912.0,"If the queen has a curious brother, she inspects her brother's room.",The queen has a brother.,N,type2_possessive,"[ 0.00746889  0.13473198  0.05857192 ...  0.02869236 -0.03808315
 -0.0138564 ]",N
1913.0,"Sam believes that if Lisa has a chatty stepsister, she dances with his stepsister.",Lisa has a stepsister.,N,type2_possessive,"[ 0.00746889  0.02808898  0.1525941  ...  0.01762382 -0.0070494
 -0.0138564 ]",N
1920.0,"If the butcher has an adventurous friend, he calls his friend.",The butcher has a friend.,N,type2_possessive,"[ 0.00746889  0.03726629  0.11710096 ...  0.05711373  0.0257304
 -0.0138564 ]",N
1921.0,"If the merchant has a supportive sister, he turns his sister against you.",The merchant has a sister.,N,type2_possessive,"[ 0.00746889  0.03432923  0.10480618 ...  0.05545914  0.00017913
 -0.0138564 ]",N
1931.0,"Is it true that if Alan has a trustworthy friend, he conceals the truth from his friend?",Alan has a friend.,N,type2_possessive,"[ 0.00746889  0.03691844  0.11356241 ...  0.04070196  0.01024261
 -0.0138564 ]",N
1932.0,"Is it true that if the merchant has a mighty sister, he wrestles with his sister?",The merchant has a sister.,N,type2_possessive,"[ 0.00746889  0.03808754  0.04463934 ...  0.05545914  0.00017913
 -0.0138564 ]",N
1935.0,"It's not the case that if Amy has a cheerful brother, he yells at his brother.",Amy has a brother.,N,type2_possessive,"[ 0.00746889  0.14549291  0.12965252 ...  0.02869236 -0.03808315
 -0.0138564 ]",N
1939.0,"It's not the case that if Tammy has a son over 40, he escapes from the prison with the help of his son.",Tammy has a son.,N,type2_possessive,"[ 0.00746889  0.11064911  0.07553956 ...  0.02581359 -0.03809299
 -0.0138564 ]",N
1942.0,"It's not the case that if the women have a talented son, they escape with their son.",The women have a son.,N,type2_possessive,"[ 0.00746889  0.09331477  0.07957229 ... -0.00133202 -0.03809299
 -0.0138564 ]",N
1946.0,"Sam believes that if Mary and Bob have a patient daughter-in-law, they reject their daughter-in-law's idea.",Mary has a daughter-in-law.,N,type2_possessive,"[ 0.00746889  0.05246328  0.06197207 ...  0.0136893  -0.03845653
 -0.0138564 ]",N
1954.0,"It's not the case that if Curtis has an outgoing extrovert nephew, he shows his nephew a new apartment.",Curtis has a nephew.,N,type2_possessive,"[ 0.00746889  0.05988342  0.07949195 ...  0.02610547 -0.03582885
 -0.0138564 ]",N
1956.0,"Is it true that if Wendy has a dutiful brother, he initiates his brother into a group?",Wendy has a brother.,N,type2_possessive,"[ 0.00746889  0.14657424  0.09770367 ...  0.02869236  0.00068095
 -0.00223758]",N
1959.0,"If Angela has an adventurous nephew, she disagrees with her nephew.",Angela has a nephew.,N,type2_possessive,"[ 0.00746889  0.03414623  0.05893842 ...  0.02610547 -0.01401658
 -0.0138564 ]",N
1962.0,"Is it true that if the senator has a talented stepsister, he signs her stepsister's application?",The senator has a stepsister.,N,type2_possessive,"[ 0.00746889  0.01478766  0.09271789 ...  0.01762382  0.010427
 -0.0138564 ]",N
1963.0,"It's not the case that if Mary and Bob have a supportive granddaughter, they store their granddaughter's stuff.",Mary has a granddaughter.,N,type2_possessive,"[ 0.00746889  0.04905278  0.11382242 ...  0.02703984 -0.02671815
 -0.0138564 ]",N
1970.0,"Sam believes that if Alexander has a reserved introvert brother, he ensures his brother that he'll be safe.",Alexander has a brother.,N,type2_possessive,"[ 0.00746889  0.14117357  0.09363972 ...  0.02869236 -0.03066469
 -0.00454146]",N
1990.0,"Is it true that if the lady has a punctual uncle, she sells her uncle's car?",The lady has an uncle.,N,type2_possessive,"[ 0.00746889  0.08130527  0.06969109 ...  0.0196096   0.01239592
 -0.0138564 ]",N
1991.0,"Sam believes that if Mary has a prudent stepdaughter, she considers her stepdaughter's application.",Mary has a stepdaughter.,N,type2_possessive,"[ 0.00746889  0.00221181  0.06192379 ...  0.02382451 -0.01183743
 -0.0138564 ]",N
1992.0,"Sam believes that if the butcher has an adventurous friend, he calls his friend.",The butcher has a friend.,N,type2_possessive,"[ 0.00746889  0.03405423  0.11208084 ...  0.05711373  0.0257304
 -0.0138564 ]",N
1998.0,"Is it true that if Mary has a compassionate stepsister, she fills her stepsister's cup quickly?",Mary has a stepsister.,N,type2_possessive,"[ 0.00746889  0.01478766  0.1294207  ...  0.01762382 -0.0070494
 -0.0138564 ]",N
1999.0,"It's not the case that if Curtis has a cheerful cousin, he lends his cousin some money.",Curtis has a cousin.,N,type2_possessive,"[ 0.00746889  0.046214    0.12834552 ...  0.03323001 -0.02618425
 -0.0138564 ]",N
2011.0,"If Mary has a prudent stepdaughter, she considers her stepdaughter's application.",Mary has a stepdaughter.,N,type2_possessive,"[ 0.00746889  0.00881746  0.06342764 ...  0.02382451 -0.01183743
 -0.0138564 ]",N
2012.0,"Sam believes that if the women have a responsible colleague, they disagree with their colleague.",The women have a colleague.,N,type2_possessive,"[ 0.00746889 -0.01138695  0.04591923 ...  0.01200689 -0.01182941
 -0.0098219 ]",N
2036.0,"Sam believes that if the driver has a prudent best friend, he tells his best friend a secret.",The driver has a friend.,N,type2_possessive,"[ 0.00746889  0.03256186  0.13192257 ...  0.04070196  0.01024261
 -0.01045964]",N
2037.0,"Is it true that if Mary has a prudent stepdaughter, she considers her stepdaughter's application?",Mary has a stepdaughter.,N,type2_possessive,"[ 0.00746889  0.01478766  0.06204072 ...  0.02382451 -0.01183743
 -0.0138564 ]",N
2038.0,"If the women have a warm-hearted partner, they wish their partner the best.",The women have a partner.,N,type2_possessive,"[ 0.00746889 -0.02685094  0.15335956 ...  0.00641191 -0.03961387
 -0.0138564 ]",N
