,premise,hypothesis,gold_label,type,infersent_embedding,predicted_label
2161.0,"If Angela ever caught a train in Europe, she didn't catch the Orient Express again.",Angela has caught the Orient Express.,N,type3_again,"[ 0.00746889  0.00926522 -0.00754294 ...  0.00509729 -0.01035785
 -0.0138564 ]",N
2182.0,"Is it true that if Carlos ever read a bestseller, he didn't read The Da Vinci Code again?",Carlos has read The Da Vinci Code.,N,type3_again,"[ 0.00746889  0.00614858 -0.02912198 ...  0.02326421 -0.03743622
 -0.0030659 ]",N
2184.0,"Is it true that if the archeologist ever read a tablet, he didn't read Rosetta Stone again?",The archeologist has read Rosetta Stone.,N,type3_again,"[ 0.00746889  0.00332242 -0.03253775 ...  0.03322897 -0.02662717
 -0.0138564 ]",N
2185.0,"Is it true that if Bruce ever studied an art movement, he didn't study impressionism again?",Bruce has studied impressionism.,N,type3_again,"[ 0.00746889  0.00543962  0.16411969 ...  0.02166399 -0.0306358
 -0.01060131]",N
2187.0,"Is it true that if the girl ever tried a yoga style, she didn't try Ashtanga yoga again?",The girl has tried Ashtanga yoga.,N,type3_again,"[ 0.00746889 -0.00344872 -0.0388069  ...  0.02736284 -0.04359645
 -0.0138564 ]",E
2191.0,"Is it true that if the woman ever played a card game, she didn't play Poker again?",The woman has played Poker.,N,type3_again,"[ 0.00746889 -0.00149364 -0.01536128 ...  0.01252648 -0.04434213
 -0.0138564 ]",E
2200.0,"Sam believes that if the teacher ever watched a ballet, she didn't watch Swan Lake again.",The teacher has watched Swan Lake.,N,type3_again,"[ 0.00746889  0.00862852  0.03423997 ...  0.01252648 -0.04434213
 -0.00970561]",E
2201.0,"Is it true that if Lisa ever got close to a tiger, she didn't get close to a Bengal tiger again?",Lisa has gotten close to a Bengal tiger.,N,type3_again,"[ 0.00746889  0.0005667   0.05349408 ...  0.03740059  0.00174961
 -0.0138564 ]",N
2207.0,"If Michelle ever bought a computer, she didn't buy a MacBook again.",Michelle has bought a MacBook.,N,type3_again,"[ 0.00746889  0.01118763  0.04217518 ...  0.0349646  -0.04203578
 -0.00725743]",E
2212.0,"It's not the case that if the doctor ever bought a car, he didn't by a Chevrolet again.",The doctor has bought a Chevrolet.,N,type3_again,"[ 0.00746889  0.01828145  0.01034042 ...  0.0349646  -0.04066223
 -0.00725743]",E
2214.0,"Is it true that if Martin ever watched a cartoon, he didn't watch Looney Tunes again?",Martin has watched Looney Tunes.,N,type3_again,"[ 0.00746889  0.00585559 -0.032664   ...  0.01252648 -0.04434213
 -0.0138564 ]",N
2219.0,"Sam believes that if Martin ever read a crime novel, he didn't read The Great Train Robbery again.",Martin has read The Great Train Robbery.,N,type3_again,"[ 0.00746889  0.00815295  0.08149973 ...  0.02427668 -0.04370101
 -0.0138564 ]",N
2220.0,"If the old man ever fed a leopard, he didn't feed a snow leopard again.",The old man has fed a snow leopard.,N,type3_again,"[ 0.00746889  0.15953012 -0.02131337 ...  0.02872921 -0.04203578
 -0.00689847]",E
2230.0,"It's not the case that if Michelle ever read a play, she didn't read Hamlet again.",Michelle has read Hamlet.,N,type3_again,"[ 0.00746889  0.0086358  -0.03029216 ...  0.03322897 -0.02662717
 -0.0138564 ]",N
2243.0,"It's not the case that if the pilot ever flew a boeing, he didn't  fly a boeing 737 again.",The pilot has flown a Boeing 737.,N,type3_again,"[ 0.00746889  0.00274505 -0.04756534 ...  0.02872921 -0.04203578
 -0.00023999]",N
2248.0,"Sam believes that if Joel ever watched a science fiction movie, he didn't watch Isaac Asimov again.",Joel has watched Isaac Asimov.,N,type3_again,"[ 0.00746889  0.01559466  0.05114735 ...  0.01252648 -0.04434213
 -0.0138564 ]",N
2249.0,"Is it true that if Michelle ever bought a computer, she didn't buy a MacBook again?",Michelle has bought a MacBook.,N,type3_again,"[ 0.00746889  0.00787136  0.06269116 ...  0.0349646  -0.04203578
 -0.00725743]",N
2254.0,"It's not the case that if Joel ever sang a ballad, he didn't sing ""Scarborough Fair"" again.","Joel has sung ""Scarborough Fair.""",N,type3_again,"[ 0.00746889  0.00463339  0.09668444 ...  0.01252648 -0.04434213
 -0.0138564 ]",N
2258.0,"Sam believes that if Amy ever bought a motorcycle, she didn't buy a Harley-Davidson again.",Amy has bought a Harley-Davidson.,N,type3_again,"[ 0.00746889  0.01251146  0.0798348  ...  0.0349646  -0.04203578
 -0.00725743]",N
2261.0,"Is it true that if Michelle ever read a play, she didn't read Hamlet again?",Michelle has read Hamlet.,N,type3_again,"[ 0.00746889  0.00910346 -0.01052515 ...  0.03322897 -0.02662717
 -0.0138564 ]",N
2272.0,"Is it true that if Bruce ever admired a historical legend, he didn't admire King Arthur again?",Bruce has admired King Arthur.,N,type3_again,"[ 0.00746889  0.00336581  0.16716366 ...  0.0410796  -0.02321116
  0.00961167]",N
2274.0,"Is it true that if Amy ever bought a smartphone, she didn't buy an iPhone again?",Amy has bought an iPhone.,N,type3_again,"[ 0.00746889  0.00775652  0.05828167 ...  0.03352686  0.00290741
 -0.0138564 ]",N
2280.0,"It's not the case that if the president ever signed an agreement, he didn't sign the ceasefire agreement again.",The president has signed the ceasefire agreement.,N,type3_again,"[ 0.00746889  0.00500527 -0.0424034  ...  0.00509729 -0.03829695
 -0.00795421]",N
2285.0,"It's not the case that if the president ever participated in a tour, they didn't participate in the Rolling Stones Tour again.",The president has participated in the Rolling Stones Tour.,N,type3_again,"[ 0.00746889  0.00839635 -0.02156365 ...  0.00094103 -0.03829695
 -0.0138564 ]",N
2287.0,"It's not the case that if the old man ever fed a leopard, he didn't feed a snow leopard again.",The old man has fed a snow leopard.,N,type3_again,"[ 0.00746889  0.14919493 -0.03150136 ...  0.02872921 -0.04203578
 -0.00689847]",N
2292.0,"It's not the case that if Martin ever read a crime novel, he didn't read The Great Train Robbery again.",Martin has read The Great Train Robbery.,N,type3_again,"[ 0.00746889  0.00224239  0.08327798 ...  0.02427668 -0.04370101
 -0.0138564 ]",E
2294.0,"Sam believes that if John ever trusted a conductor, he didn't trust Leonard Bernstein again.",John has trusted Leonard Bernstein.,N,type3_again,"[ 0.00746889  0.10925615 -0.00829233 ...  0.01252648 -0.04434213
 -0.0138564 ]",E
2296.0,"Sam believes that if Amy ever pet a parrot, she didn't pet a Macaw again.",Amy has pet a Macaw.,N,type3_again,"[ 0.00746889  0.00368222 -0.00827428 ...  0.02872921 -0.04203578
 -0.0138564 ]",E
2297.0,"It's not the case that if Carlos ever watched an autobiography, he didn't watch Long Walk to Freedom again.",Carlos has watched Long Walk to Freedom.,N,type3_again,"[ 0.00746889  0.00934111 -0.03920339 ...  0.01514414 -0.03290605
 -0.0138564 ]",N
2299.0,"If the woman ever studied a genre, she didn't study science fiction again.",The woman has studied science fiction.,N,type3_again,"[ 7.4688909e-03  5.7003508e-05  2.5247424e-04 ...  2.1663992e-02
 -4.4342134e-02 -1.0601308e-02]",N
2306.0,"Sam believes that if the professor ever used a painting technique, he didn't use Pointillism again.",The professor has used Pointillism.,N,type3_again,"[ 0.00746889  0.02048146  0.10277761 ...  0.00861242 -0.04434213
 -0.00301939]",N
2307.0,"Is it true that if the guy ever flew with an airline, he didn't fly with Emirates again?",The guy has flown with Emirates.,N,type3_again,"[ 0.00746889  0.13053395  0.00049786 ...  0.02192105 -0.02994203
 -0.01101889]",N
2308.0,"If Alice ever studied about DNA structures, she didn't study The Double Helix again.",Alice has studied The Double Helix.,N,type3_again,"[ 0.00746889 -0.00164423 -0.01808662 ...  0.01109288 -0.04173677
 -0.0030659 ]",E
2311.0,"Sam believes that if the president ever admired a band, they didn't admire the Rolling Stones again.",The president has admired the Rolling Stones.,N,type3_again,"[ 0.00746889  0.00626194  0.17337295 ...  0.03447457 -0.03623204
  0.00253294]",N
2312.0,"Sam believes that if the baby ever smelled a flower, she didn't smell a rose again.",The baby has smelled a rose.,N,type3_again,"[ 0.00746889  0.00972421 -0.02784625 ...  0.02872921 -0.04203578
 -0.00023999]",E
2315.0,"It's not the case that if Carlos ever read a bestseller, he didn't read The Da Vinci Code again.",Carlos has read The Da Vinci Code.,N,type3_again,"[ 0.00746889  0.00457652 -0.04643979 ...  0.02326421 -0.03743622
 -0.0030659 ]",N
2326.0,"Sam believes that if Kimberley ever added an ingredient to her soup, she didn't add olive oil again.",Kimberley has added olive oil.,N,type3_again,"[ 0.00746889  0.009781    0.0709649  ...  0.01252648 -0.04434213
 -0.01297564]",N
2338.0,"It's not the case that if the woman ever played a card game, she didn't play Poker again.",The woman has played Poker.,N,type3_again,"[ 0.00746889 -0.00242581 -0.0333137  ...  0.01252648 -0.04434213
 -0.0138564 ]",E
2339.0,"Is it true that if the boy ever read an epic, he didn't read The Illiad again?",The boy has read The Illiad.,N,type3_again,"[ 0.00746889  0.08793341 -0.01130607 ...  0.02326421 -0.03743622
 -0.0030659 ]",N
2341.0,"If Carlos ever watched an autobiography, he didn't watch Long Walk to Freedom again.",Carlos has watched Long Walk to Freedom.,N,type3_again,"[ 0.00746889  0.01518548 -0.03149448 ...  0.01514414 -0.03290605
 -0.0138564 ]",N
2344.0,"It's not the case that if Bob ever admired a movie, he didn't admire the Pursuit of Happiness by Muccino again.",Bob has admired The Pursuit of Happyness by Muccino.,N,type3_again,"[ 0.00746889 -0.0013602   0.12916465 ...  0.03286568  0.01333291
  0.01463679]",N
2346.0,"It's not the case that if the physicist ever studied a particle, she didn't study neutrino again.",The physicist has studied neutrino.,N,type3_again,"[ 0.00746889  0.00112892 -0.03069892 ...  0.02166399 -0.04434213
 -0.01060131]",E
2360.0,"Sam believes that if the man ever bought a fossil, he didn't purchase a Tyrannosaurus Rex again.",The man has purchased a Tyrannosaurus Rex.,N,type3_again,"[ 0.00746889  0.16878399  0.06759112 ...  0.02872921 -0.04203578
 -0.00689847]",E
2362.0,"Is it true that if Marley ever studied a virus, he didn't study Influenza again?",Marley has studied Influenza.,N,type3_again,"[ 0.00746889  0.003549   -0.01632236 ...  0.02166399 -0.04434213
 -0.01060131]",N
2365.0,"Sam believes that if Joel ever sang a ballad, he didn't sing ""Scarborough Fair"" again.","Joel has sung ""Scarborough Fair.""",N,type3_again,"[ 0.00746889  0.01559466  0.09718299 ...  0.01252648 -0.04434213
 -0.0138564 ]",N
2366.0,"Is it true that if Lisa ever followed a forum, she didn't follow the World Economic forum again?",Lisa has followed the World Economic Forum.,N,type3_again,"[ 0.00746889 -0.00134449 -0.01671605 ...  0.00509729 -0.02400662
 -0.0138564 ]",N
2367.0,"Is it true that if Amy ever bought a motorcycle, she didn't buy a Harley-Davidson again?",Amy has bought a Harley-Davidson.,N,type3_again,"[ 0.00746889  0.00775652  0.05828167 ...  0.0349646  -0.04203578
 -0.00725743]",N
2368.0,"If Ryan ever watched a fantasy movie, he didn't watch J.R.R. Tolkien's works again.",Ryan has watched J.R.R. Tolkien's works.,N,type3_again,"[ 0.00746889  0.00521813  0.07961056 ...  0.01812528 -0.04434213
 -0.0138564 ]",N
2371.0,"Is it true that if the guy ever admired an orchestra, they didn't admire the Vienna Philharmonic again?",The guy has admired the Vienna Philharmonic.,N,type3_again,"[ 0.00746889  0.13053395  0.16614652 ...  0.03447457 -0.03623204
  0.00253294]",N
2374.0,"Is it true that if the actor ever read a publication, he didn't read Time Magazine again?",The actor has read Time Magazine.,N,type3_again,"[ 0.00746889  0.00611558  0.04189263 ...  0.03322897 -0.02662717
 -0.00857703]",N
2375.0,"If Michelle ever studied culture, she didn't study Renaissance again.",Michelle has studied Renaissance.,N,type3_again,"[ 0.00746889  0.00645943 -0.00236987 ...  0.02166399 -0.04434213
 -0.01060131]",C
2386.0,"Is it true that if Dan ever admired a painting, he didn't admire the Mona Lisa again?",Dan has admired the Mona Lisa.,N,type3_again,"[ 0.00746889  0.08320482  0.16824351 ...  0.03575262 -0.00393093
 -0.00982376]",E
2388.0,"If the president ever signed an agreement, he didn't sign the ceasefire agreement again.",The president has signed the ceasefire agreement.,N,type3_again,"[ 0.00746889  0.01029701 -0.03468975 ...  0.00509729 -0.03829695
 -0.00795421]",N
2391.0,"Is it true that if the teacher ever bought a bird, she didn't buy a bald eagle again?",The teacher has bought a bald eagle.,N,type3_again,"[ 0.00746889 -0.0127938   0.06483372 ...  0.0349646  -0.04203578
 -0.00725743]",N
2393.0,"If the actor ever read a publication, he didn't read Time Magazine again.",The actor has read Time Magazine.,N,type3_again,"[ 0.00746889  0.00905316  0.02620404 ...  0.03322897 -0.02662717
 -0.00857703]",N
2398.0,"Sam believes that if John ever bought an expensive necklace for his wife, he didn't buy a gold necklace again.",John has bought a gold necklace.,N,type3_again,"[ 0.00746889  0.10925609  0.06990746 ...  0.0349646  -0.04203578
 -0.00725743]",E
2401.0,"If Walter ever admired a composer, he didn't admire Tchaikovsky again.",Walter has admired Tchaikovsky.,N,type3_again,"[ 0.00746889  0.00691693  0.15628427 ...  0.0410796  -0.03889212
  0.00961167]",E
2402.0,"It's not the case that if Carlos ever purchased a puzzle, he didn't buy Rubik's Cube again.",Carlos has purchased a Rubik's Cube.,N,type3_again,"[ 0.00746889  0.00712351 -0.04756534 ...  0.03137235 -0.04069405
 -0.0138564 ]",N
2405.0,"It's not the case that if Lisa ever followed a forum, she didn't follow the World Economic forum again.",Lisa has followed the World Economic Forum.,N,type3_again,"[ 0.00746889 -0.00243883 -0.04393477 ...  0.00509729 -0.02400662
 -0.0138564 ]",N
2413.0,"Is it true that if the man ever used herbs in his dish, he didn't use dried basil again?",The man has used dried basil.,N,type3_again,"[ 7.4688918e-03  1.5869799e-01  9.7850813e-03 ...  1.4347798e-04
 -4.4342134e-02 -1.3856395e-02]",N
2417.0,"Is it true that if the professor ever played a board game, he didn't play Monopoly again?",The professor has played Monopoly.,N,type3_again,"[ 0.00746889  0.00481461 -0.03629309 ...  0.01252648 -0.04434213
 -0.00423737]",N
2424.0,"If the professor ever used a painting technique, he didn't use Pointillism again.",The professor has used Pointillism.,N,type3_again,"[ 0.00746889  0.0186698   0.08423125 ...  0.00861242 -0.04434213
 -0.00301939]",N
2427.0,"It's not the case that if Michelle ever believed in faith, she didn't believe in Christianity again.",Michelle has believed in Christianity.,N,type3_again,"[ 0.00746889  0.00911571 -0.02641641 ...  0.00728154 -0.04434213
 -0.01068743]",E
2439.0,"Sam believes that if Lisa ever read a fairy tale, she didn't read Cinderella again.",Lisa has read Cinderella.,N,type3_again,"[ 0.00746889  0.00272804 -0.00653829 ...  0.03322897 -0.02662717
 -0.0138564 ]",N
2441.0,"It's not the case that if the teacher ever bought a bird, she didn't buy a bald eagle again.",The teacher has bought a bald eagle.,N,type3_again,"[ 0.00746889 -0.01242896  0.04494985 ...  0.0349646  -0.04203578
 -0.00725743]",E
2445.0,"If Michelle ever listened to a genre, she didn't listen to Jazz again.",Michelle has listened to Jazz.,N,type3_again,"[ 0.00746889  0.00441978 -0.03410459 ...  0.01514414 -0.03290605
 -0.0138564 ]",E
2446.0,"Sam believes that if the archeologist ever read a tablet, he didn't read Rosetta Stone again.",The archeologist has read Rosetta Stone.,N,type3_again,"[ 0.00746889  0.00764007 -0.02489294 ...  0.03322897 -0.02662717
 -0.0138564 ]",E
2453.0,"If Bob ever admired a movie, he didn't admire the Pursuit of Happiness by Muccino again.",Bob has admired The Pursuit of Happyness by Muccino.,N,type3_again,[0.00746889 0.00251891 0.16100499 ... 0.03286568 0.01333291 0.01463679],N
2454.0,"If the teacher ever bought a bird, she didn't buy a bald eagle again.",The teacher has bought a bald eagle.,N,type3_again,"[ 0.00746889 -0.00963163  0.05226646 ...  0.0349646  -0.04203578
 -0.00725743]",E
2464.0,"Is it true that if the president ever admired a band, they didn't admire the Rolling Stones again?",The president has admired the Rolling Stones.,N,type3_again,"[ 0.00746889  0.00210645  0.15952376 ...  0.03447457 -0.03623204
  0.00253294]",N
2465.0,"Is it true that if the professor ever used a painting technique, he didn't use Pointillism again?",The professor has used Pointillism.,N,type3_again,"[ 0.00746889  0.01553686  0.09281113 ...  0.00861242 -0.04434213
 -0.00301939]",N
2468.0,"It's not the case that if Walter ever followed a composer, he didn't follow George Gershwin again.",Walter has followed George Gershwin.,N,type3_again,"[ 0.00746889  0.06310029 -0.04756534 ...  0.01667747 -0.04388315
 -0.0138564 ]",N
2472.0,"It's not the case that if Angela ever drew a symbol, she didn't draw Yin and Yang again.",Angela has drawn Yin and Yang.,N,type3_again,"[ 0.00746889 -0.00040301 -0.04715189 ...  0.01252648 -0.00743271
 -0.0138564 ]",N
2475.0,"It's not the case that if Martin ever watched a cartoon, he didn't watch Looney Tunes again.",Martin has watched Looney Tunes.,N,type3_again,"[ 0.00746889  0.00362669 -0.04756534 ...  0.01252648 -0.04434213
 -0.0138564 ]",N
2479.0,"Sam believes that if the guy ever flew with an airline, he didn't fly with Emirates again.",The guy has flown with Emirates.,N,type3_again,"[ 0.00746889  0.14164595  0.0140142  ...  0.02192105 -0.02994203
 -0.01101889]",E
2487.0,"It's not the case that if Michelle ever studied culture, she didn't study Renaissance again.",Michelle has studied Renaissance.,N,type3_again,"[ 0.00746889  0.00188838 -0.01871349 ...  0.02166399 -0.04434213
 -0.01060131]",N
2489.0,"Is it true that if Carlos ever purchased a puzzle, he didn't buy Rubik's Cube again?",Carlos has purchased a Rubik's Cube.,N,type3_again,"[ 0.00746889  0.00972696 -0.03357944 ...  0.03137235 -0.04069405
 -0.0138564 ]",N
2492.0,"If the baby ever smelled a flower, she didn't smell a rose again.",The baby has smelled a rose.,N,type3_again,"[ 0.00746889  0.00779721 -0.051745   ...  0.02872921 -0.04203578
 -0.00023999]",N
2495.0,"Is it true that if Ryan ever watched a fantasy movie, he didn't watch J.R.R. Tolkien's works again?",Ryan has watched J.R.R. Tolkien's works.,N,type3_again,"[ 0.00746889  0.001986    0.07970487 ...  0.01812528 -0.04434213
 -0.0138564 ]",N
2496.0,"It's not the case that if the president ever trusted a website, she didn't trust Wikipedia again.",The president has trusted Wikipedia.,N,type3_again,"[ 0.00746889  0.00274505 -0.04756534 ...  0.01252648 -0.04434213
 -0.00423737]",N
2503.0,"Sam believes that if Martin ever chose a wool hat, he didn't wear a fedora again.",Martin has worn a fedora.,N,type3_again,"[ 0.00746889  0.01653034  0.04034655 ...  0.03762129 -0.04203578
 -0.0138564 ]",N
2523.0,"Is it true that if John ever bought an expensive necklace for his wife, he didn't buy a gold necklace again?",John has bought a gold necklace.,N,type3_again,"[ 0.00746889  0.09472322  0.04929704 ...  0.0349646  -0.04203578
 -0.00725743]",N
2524.0,"Sam believes that if Nadia ever bought a doll for her daughter, she didn't buy Barbie again.",Nadia has bought Barbie.,N,type3_again,"[ 0.00746889  0.0080745   0.05049963 ...  0.02421715 -0.04434213
 -0.0110178 ]",N
2525.0,"Sam believes that if Bob ever admired a movie, he didn't admire the Pursuit of Happiness by Muccino again.",Bob has admired The Pursuit of Happyness by Muccino.,N,type3_again,[0.00746889 0.00290136 0.18389033 ... 0.03286568 0.01333291 0.01463679],N
2531.0,"Is it true that if the old man ever fed a leopard, he didn't feed a snow leopard again?",The old man has fed a snow leopard.,N,type3_again,"[ 0.00746889  0.158698   -0.00458232 ...  0.02872921 -0.04203578
 -0.00689847]",N
2532.0,"It's not the case that if Lisa ever read a fairy tale, she didn't read Cinderella again.",Lisa has read Cinderella.,N,type3_again,"[ 0.00746889 -0.00160809 -0.03886892 ...  0.03322897 -0.02662717
 -0.0138564 ]",E
2544.0,"If Nadia ever bought a doll for her daughter, she didn't buy Barbie again.",Nadia has bought Barbie.,N,type3_again,"[ 0.00746889  0.00680451 -0.00871389 ...  0.02421715 -0.04434213
 -0.0110178 ]",N
2545.0,"Sam believes that if the waiter ever visited an island, he didn't visit Hawaii again.",The waiter has visited Hawaii.,N,type3_again,[0.00746889 0.04203872 0.02173557 ... 0.03616736 0.03822799 0.00077002],E
2569.0,"Sam believes that if the senator ever admired an artist, he didn't admire Leonardo da Vinci again.",The senator has admired Leonardo da Vinci.,N,type3_again,"[ 0.00746889  0.00832558  0.15561622 ...  0.0410796  -0.00182848
  0.00961167]",E
2570.0,"Is it true that if Nadia ever bought a doll for her daughter, she didn't buy Barbie again?",Nadia has bought Barbie.,N,type3_again,"[ 0.00746889  0.00344215  0.01721789 ...  0.02421715 -0.04434213
 -0.0110178 ]",N
2571.0,"If Marley ever listened to a podcast, he didn't listen to Serial again.",Marley has listened to Serial.,N,type3_again,"[ 0.00746889  0.00885428 -0.06011598 ...  0.01514414 -0.03290605
 -0.0138564 ]",N
2574.0,"Sam believes that if Bob ever took part in a festival, he didn't attend Coachella again.",Bob has attended Coachella.,N,type3_again,"[ 0.00746889  0.01050858 -0.0237462  ...  0.01252648 -0.04434213
 -0.0138564 ]",N
2577.0,"Is it true that if Alice ever followed an actress, she didn't follow Meryl Streep again?",Alice has followed Meryl Streep.,N,type3_again,"[ 0.00746889  0.00015752  0.03973584 ...  0.01252648 -0.02466523
 -0.00630121]",N
2593.0,"Is it true that if the president ever signed an agreement, he didn't sign the ceasefire agreement again?",The president has signed the ceasefire agreement.,N,type3_again,"[ 0.00746889  0.0074203  -0.01886664 ...  0.00509729 -0.03829695
 -0.00795421]",N
2598.0,"It's not the case that if Lisa ever got close to a tiger, she didn't get close to a Bengal tiger again.",Lisa has gotten close to a Bengal tiger.,N,type3_again,"[ 0.00746889  0.00062451  0.02586853 ...  0.03740059  0.00174961
 -0.0138564 ]",N
2600.0,"If Michelle ever read a play, she didn't read Hamlet again.",Michelle has read Hamlet.,N,type3_again,"[ 0.00746889  0.01243336 -0.02158304 ...  0.03322897 -0.02662717
 -0.0138564 ]",N
2611.0,"Is it true that if Nadia ever respected a monarch, she didn't respect Queen Elizabeth II again?",Nadia has respected Queen Elizabeth II.,N,type3_again,"[ 0.00746889  0.00723391  0.12164321 ...  0.04622784 -0.0006087
 -0.0138564 ]",E
2620.0,"Sam believes that if Carlos ever purchased a puzzle, he didn't buy Rubik's Cube again.",Carlos has purchased a Rubik's Cube.,N,type3_again,"[ 0.00746889  0.015413   -0.02564598 ...  0.03137235 -0.04069405
 -0.0138564 ]",N
2624.0,"Sam believes that if Martin ever watched a cartoon, he didn't watch Looney Tunes again.",Martin has watched Looney Tunes.,N,type3_again,"[ 0.00746889  0.01123407 -0.02393597 ...  0.01252648 -0.04434213
 -0.0138564 ]",N
2631.0,"It's not the case that if Kimberley ever saw a sculpture in Rome, she didn't see David's sculpture again.",Kimberley has seen David's sculpture.,N,type3_again,"[ 0.00746889  0.04923488 -0.0126601  ...  0.01291827 -0.03583455
  0.01677372]",N
2638.0,"Sam believes that if Angela ever drew a symbol, she didn't draw Yin and Yang again.",Angela has drawn Yin and Yang.,N,type3_again,"[ 0.00746889  0.00541141 -0.00969086 ...  0.01252648 -0.00743271
 -0.0138564 ]",N
2649.0,"Sam believes that if the boy ever read an epic, he didn't read The Illiad again.",The boy has read The Illiad.,N,type3_again,"[ 0.00746889  0.09750076 -0.00498631 ...  0.02326421 -0.03743622
 -0.0030659 ]",C
2652.0,"Is it true that if Dan ever admired a US president, he didn't admire Richard Nixon again?",Dan has admired Richard Nixon.,N,type3_again,"[ 0.00746889  0.08320482  0.16824351 ...  0.04500061 -0.04434213
  0.00151337]",E
2653.0,"If Martin ever read a crime novel, he didn't read The Great Train Robbery again.",Martin has read The Great Train Robbery.,N,type3_again,"[ 0.00746889  0.00675096  0.08241811 ...  0.02427668 -0.04370101
 -0.0138564 ]",N
2654.0,"Is it true that if the old man ever remembered a naval battle of World War II, he didn't remember the Battle of Midway again?",The old man has remembered the Battle of Midway.,N,type3_again,"[ 0.00746889  0.158698    0.07360148 ...  0.02386257 -0.04434213
 -0.01134742]",N
2670.0,"It's not the case that if Holly has potted trees, she will plant her citrus tree in the backyard.",Holly has a citrus tree.,N,type3_possessive,"[ 0.00746889 -0.07111349 -0.0108935  ...  0.02872921 -0.04203578
 -0.01364983]",N
2680.0,"If Stacey has notebooks, she will bring her red notebook to the meeting.",Stacey has a red notebook.,N,type3_possessive,"[ 0.00746889 -0.03935728 -0.00111922 ...  0.02872921 -0.04203578
 -0.0138564 ]",N
2682.0,"Sam believes that if Anna has children, she'll discipline his naughty daughter.",Anna has a naughty daughter.,N,type3_possessive,"[ 0.00746889 -0.08167914  0.02002035 ...  0.02949714 -0.0214702
 -0.0138564 ]",E
2687.0,"It's not the case that if Steven has musical instruments, he'll play his violin.",Steven has a violin.,N,type3_possessive,"[ 0.00746889  0.06853174 -0.0376074  ...  0.02872921 -0.04203578
 -0.0138564 ]",N
2688.0,"If Roger has wigs, he'll wear his human hair wig to the costume party.",Roger has a human hair wig.,N,type3_possessive,"[ 0.00746889  0.06052043 -0.03119208 ...  0.02872921 -0.04203578
 -0.0138564 ]",N
2690.0,"It's not the case that if Anna has children, she'll discipline his naughty daughter.",Anna has a naughty daughter.,N,type3_possessive,"[ 0.00746889 -0.07111349 -0.00831178 ...  0.02949714 -0.0214702
 -0.0138564 ]",E
2693.0,"Sam believes that if Steve has travel gear, he will attach his luggage tags to his suitcase.",Steve has luggage tags.,N,type3_possessive,"[ 0.00746889  0.10356914 -0.01575418 ...  0.01252648 -0.04434213
 -0.0138564 ]",N
2694.0,"If Kathleen has relatives, she will take her nephew to the zoo.",Kathleen has a nephew.,N,type3_possessive,"[ 0.00746889  0.04967689  0.01877391 ...  0.02610547 -0.04434213
 -0.0138564 ]",N
2715.0,"Is it true that if Andrea has hygiene products, he will use his toothpaste to brush his teeth?",Andrea has toothpaste.,N,type3_possessive,"[ 0.00746889 -0.05717079 -0.01547599 ...  0.01252648 -0.04434213
 -0.0138564 ]",N
2717.0,"Is it true that if Thomas has social media accounts, he'll post his dance videos on TikTok?",Thomas has a TikTok account.,N,type3_possessive,"[ 0.00746889  0.04329156 -0.03159431 ...  0.02872921 -0.04171461
 -0.0138564 ]",N
2718.0,"Is it true that if Melanie has collectibles, she will display her vinyl records proudly?",Melanie has vinyl records.,N,type3_possessive,"[ 0.00746889 -0.05717079 -0.0127493  ...  0.01252648 -0.04434213
 -0.0138564 ]",N
2720.0,"Is it true that if Noah has woodworking tools, he'll use his tape measure for precise measurements?",Noah has a tape measure.,N,type3_possessive,"[ 0.00746889 -0.01538224 -0.02494129 ...  0.02872921 -0.04203578
 -0.00150389]",N
2724.0,"Is it true that if the student has some sweets, he will share his fruite jellies with his classmates?",The student has fruit jellies.,N,type3_possessive,"[ 0.00746889 -0.05717079  0.0042526  ...  0.01252648 -0.04434213
 -0.00198483]",E
2733.0,"Sam believes that if Kimberley has neighbors, she will invite her quiet neighbor to the barbecue.",Kimberley has a quiet neighbor.,N,type3_possessive,"[ 0.00746889 -0.08167914  0.0709649  ...  0.02872921 -0.04203578
 -0.00889511]",N
2734.0,"Is it true that if Edward has sisters, he'll introduce his curious sister to the new neighbors?",Edward has a curious sister.,N,type3_possessive,"[ 0.00746889  0.02544794  0.06550274 ...  0.02872921 -0.04203578
 -0.00902241]",N
2740.0,"If Martin has some foods, he'll cook his favorite dish with rice.",Martin has a favorite dish with rice.,N,type3_possessive,"[ 0.00746889 -0.0028893  -0.00463799 ...  0.01639852  0.00883751
 -0.0138564 ]",N
2745.0,"It's not the case that if Bradley has painting tools, he will carry his paint tray to the art class.",Bradley has a paint tray.,N,type3_possessive,"[ 0.00746889 -0.03341727  0.13354148 ...  0.01671784 -0.00831917
 -0.0138564 ]",N
2747.0,"Is it true that if Alicia has skirts, she will wear her favorite maxi skirt to the event?",Alicia has a favorite maxi skirt.,N,type3_possessive,"[ 0.00746889 -0.05717079  0.03779589 ...  0.03032169 -0.04434213
  0.02786922]",N
2752.0,"Sam believes that if Nina has grandparents, she will make her happy grandfather proud.",Nina has a grandfather.,N,type3_possessive,"[ 0.00746889  0.08460502  0.08226773 ...  0.03491227 -0.02078347
 -0.0138564 ]",N
